3 machines found
yanzis-MacBook-Pro.local
yanzis-MacBook-Pro.local
yanzis-MacBook-Pro.local
CRF loss
Parsing training data: ../data/train.txt
Parsing test data: ../data/test.txt
Data loading completed
====================  Summary of settings =================
Training data: ../data/train.txt
Test data: ../data/test.txt
loss: CRF, lambda: 1.000000e-02, Processors: 3
dim: 129, classes: 26
Train: #word=3438, #letter=25953
Test: #word=3439, #letter=26198
===========================================================
iter fn.val gap time feval.num train_lett_err train_word_err test_lett_err test_word_err 
50 5.83352 0.0164362 49.3971 53 14.934690 50.552647 17.070005 56.673452
51 5.83309 0.022798 50.3626 54 14.896158 50.494474 17.054737 56.615295
52 5.83286 0.0232719 51.9521 56 14.934690 50.639907 17.062371 56.644373
53 5.83263 0.0111792 52.6969 57 14.961661 50.639907 17.070005 56.702530
54 5.83248 0.0116656 54.0762 58 14.953955 50.610820 17.073822 56.789764
55 5.83234 0.018809 54.9764 59 14.957808 50.756254 17.070005 56.702530
56 5.83217 0.0116909 56.031 60 14.946249 50.727167 17.050920 56.789764
57 5.83204 0.00928678 56.9504 61 14.961661 50.727167 17.066188 56.789764
58 5.83193 0.0121895 58.0051 62 14.934690 50.639907 17.077640 56.789764
59 5.83185 0.0114371 58.8334 63 14.946249 50.668994 17.070005 56.789764
60 5.83179 0.00690382 59.7475 64 14.950102 50.668994 17.066188 56.789764
61 5.83172 0.00649203 60.8762 65 14.965515 50.727167 17.047103 56.760686
62 5.83168 0.0103777 61.7606 66 14.946249 50.756254 17.070005 56.818843
63 5.83163 0.00688536 62.5223 67 14.957808 50.814427 17.062371 56.847921
64 5.83157 0.00667638 63.2271 68 14.961661 50.843514 17.020383 56.702530
65 5.83154 0.00771008 63.957 69 14.965515 50.901687 17.054737 56.818843
66 5.83152 0.00476228 64.6622 70 14.961661 50.843514 17.047103 56.760686
67 5.83148 0.00447423 65.4144 71 14.984780 50.901687 17.031834 56.760686
Optimization converged with status CONVERGED_GTTOL.
Total CPU time: 44.73 seconds 
Total wallclock time: 65.4144 seconds 
Objective/gradient CPU time: 43.98 seconds 
Objective/gradient wallclock time: 63.9279 seconds 
